Date,ndx_buy_hold,baseline,count_3,count_4,count_5
2002-02-15,8921.441389973857,10000.0,10000.0,10000.0,10000.0
2002-02-19,8614.49710939586,10000.0,10000.0,10000.0,10000.0
2002-02-20,8744.83820689398,10000.0,10000.0,10000.0,10000.0
2002-02-21,8372.195555113978,10000.0,10000.0,10000.0,10000.0
2002-02-22,8421.314091617558,10000.0,10000.0,10000.0,10000.0
2002-02-25,8743.161594396388,10000.0,10000.0,10000.0,10000.0
2002-02-26,8700.935798160694,10000.0,10000.0,10000.0,10000.0
2002-02-27,8559.914058085307,10000.0,10000.0,10000.0,10000.0
2002-02-28,8440.31569992362,10000.0,10000.0,10000.0,10000.0
2002-03-01,8913.43090804091,10000.0,10000.0,10000.0,10000.0
2002-03-04,9281.602593160662,10000.0,10000.0,10000.0,10000.0
2002-03-05,9307.993715807972,10000.0,10000.0,10000.0,10000.0
2002-03-06,9438.396910065263,10000.0,10000.0,10000.0,10000.0
2002-03-07,9356.801768515701,10000.0,10000.0,10000.0,10000.0
2002-03-08,9656.729115307471,10000.0,10000.0,10000.0,10000.0
2002-03-11,9648.594439856184,10000.0,10000.0,10000.0,10000.0
2002-03-12,9442.060618856302,10000.0,10000.0,10000.0,10000.0
2002-03-13,9229.255025180235,10000.0,10000.0,10000.0,10000.0
2002-03-14,9172.87116785375,10000.0,10000.0,10000.0,10000.0
2002-03-15,9286.011463061743,10000.0,10000.0,10000.0,10000.0
2002-03-18,9351.08886667205,10000.0,10000.0,10000.0,10000.0
2002-03-19,9343.513062053291,10000.0,10000.0,10000.0,10000.0
2002-03-20,9010.363949105496,10000.0,10000.0,10000.0,10000.0
2002-03-21,9246.021150156173,10000.0,10000.0,10000.0,10000.0
2002-03-22,9128.844565602121,10000.0,10000.0,10000.0,10000.0
2002-03-25,8864.933339129031,10000.0,10000.0,10000.0,10000.0
2002-03-26,8939.138966337347,10000.0,10000.0,10000.0,10000.0
2002-03-27,8920.261551549624,10000.0,10000.0,10000.0,10000.0
2002-03-28,9021.47926899695,10000.0,10000.0,10000.0,10000.0
2002-04-01,9181.130036823377,10000.0,10000.0,10000.0,10000.0
2002-04-02,8758.189010115562,10000.0,10000.0,10000.0,10000.0
2002-04-03,8657.592260259937,10000.0,10000.0,10000.0,10000.0
2002-04-04,8674.730965790895,10000.0,10000.0,10000.0,10000.0
2002-04-05,8548.985028471363,10000.0,10000.0,10000.0,10000.0
2002-04-08,8649.83016536367,10000.0,10000.0,10000.0,10000.0
2002-04-09,8354.001204677128,10000.0,10000.0,10000.0,10000.0
2002-04-10,8465.589080905867,10000.0,10000.0,10000.0,10000.0
2002-04-11,8225.64720347245,10000.0,10000.0,10000.0,10000.0
2002-04-12,8394.550388415228,10000.0,10000.0,10000.0,10000.0
2002-04-15,8414.669738386354,10000.0,10000.0,10000.0,10000.0
2002-04-16,8780.04706934345,10000.0,10000.0,10000.0,10000.0
2002-04-17,8716.584181471568,10000.0,10000.0,10000.0,10000.0
2002-04-18,8668.08661255969,10000.0,10000.0,10000.0,10000.0
2002-04-19,8600.463241823409,10000.0,10000.0,10000.0,10000.0
2002-04-22,8382.00684306286,10000.0,10000.0,10000.0,10000.0
2002-04-23,8214.221399785145,10000.0,10000.0,10000.0,10000.0
2002-04-24,8086.98514024553,10000.0,10000.0,10000.0,10000.0
2002-04-25,8086.98514024553,10000.0,10000.0,10000.0,10000.0
2002-04-26,7767.621507833507,10000.0,10000.0,10000.0,10000.0
2002-04-29,7741.913449537068,10000.0,10000.0,10000.0,10000.0
2002-04-30,7930.1908233409295,10000.0,10000.0,10000.0,10000.0
2002-05-01,7870.329547500915,10000.0,10000.0,10000.0,10000.0
2002-05-02,7609.15057843131,10000.0,10000.0,10000.0,10000.0
2002-05-03,7394.1095014251205,10000.0,10000.0,10000.0,10000.0
2002-05-06,7210.427287799849,10000.0,10000.0,10000.0,10000.0
2002-05-07,7198.566806798352,10000.0,10000.0,10000.0,10000.0
2002-05-08,7963.3504927377835,10000.0,10000.0,10000.0,10000.0
2002-05-09,7702.5441042232005,10000.0,10000.0,10000.0,10000.0
2002-05-10,7381.938536627773,10000.0,10000.0,10000.0,10000.0
2002-05-13,7709.561038009426,10000.0,10000.0,10000.0,10000.0
2002-05-14,8107.042393457485,10000.0,10000.0,10000.0,10000.0
2002-05-15,8141.1956110010615,10000.0,10000.0,10000.0,10000.0
2002-05-16,8171.002055402728,10000.0,10000.0,10000.0,10000.0
2002-05-17,8232.788330777017,10000.0,10000.0,10000.0,10000.0
2002-05-20,8024.205316724519,10000.0,10000.0,10000.0,10000.0
2002-05-21,7798.794080936916,10000.0,10000.0,10000.0,10000.0
2002-05-22,7852.197293823235,10000.0,10000.0,10000.0,10000.0
2002-05-23,7990.424679735964,10000.0,10000.0,10000.0,10000.0
2002-05-24,7780.9102142959155,10000.0,10000.0,10000.0,10000.0
2002-05-28,7729.928775017232,10000.0,10000.0,10000.0,10000.0
2002-05-29,7567.607846546488,10000.0,10000.0,10000.0,10000.0
2002-05-30,7624.861058501357,10000.0,10000.0,10000.0,10000.0
2002-05-31,7503.399797564564,10000.0,10000.0,10000.0,10000.0
2002-06-03,7197.945839206652,10000.0,10000.0,10000.0,10000.0
2002-06-05,7424.288526381808,10000.0,10000.0,10000.0,10000.0
2002-06-06,7188.445035053619,10000.0,10000.0,10000.0,10000.0
2002-06-07,7080.520867615919,10000.0,10000.0,10000.0,10000.0
2002-06-10,7051.8321648793135,10000.0,10000.0,10000.0,10000.0
2002-06-11,6836.666894354783,10000.0,10000.0,10000.0,10000.0
2002-06-12,6975.577344618384,10000.0,10000.0,10000.0,10000.0
2002-06-13,6871.25478921255,10000.0,10000.0,10000.0,10000.0
2002-06-14,6890.256397518613,10000.0,10000.0,10000.0,10000.0
2002-06-17,7140.568433733443,10000.0,10000.0,10000.0,10000.0
2002-06-18,7069.529741242804,10000.0,10000.0,10000.0,10000.0
2002-06-19,6815.367705959426,10000.0,10000.0,10000.0,10000.0
2002-06-20,6597.470178031408,10000.0,10000.0,10000.0,10000.0
2002-06-21,6430.926669937096,10000.0,10000.0,10000.0,10000.0
2002-06-24,6567.850023907252,10000.0,10000.0,10000.0,10000.0
2002-06-25,6350.883947366787,10000.0,10000.0,10000.0,10000.0
2002-06-26,6378.703295475008,10000.0,10000.0,10000.0,10000.0
2002-06-27,6524.133905451476,10000.0,10000.0,10000.0,10000.0
2002-06-28,6528.915355907575,10000.0,10000.0,10000.0,10000.0
2002-07-01,6198.312210085755,10000.0,10000.0,10000.0,10000.0
2002-07-02,5984.016294189606,10000.0,10000.0,10000.0,10000.0
2002-07-03,6182.8501170523905,10000.0,10000.0,10000.0,10000.0
2002-07-05,6587.783083600868,10000.0,10000.0,10000.0,10000.0
2002-07-08,6298.6605729047,10000.0,10000.0,10000.0,10000.0
2002-07-09,6149.007383304665,10000.0,10000.0,10000.0,10000.0
2002-07-10,5955.389688212172,10000.0,10000.0,10000.0,10000.0
2002-07-11,6197.442855457373,10000.0,10000.0,10000.0,10000.0
2002-07-12,6214.767851265842,10000.0,10000.0,10000.0,10000.0
2002-07-15,6340.203304789523,10000.0,10000.0,10000.0,10000.0
2002-07-16,6279.845254876148,10000.0,10000.0,10000.0,10000.0
2002-07-17,6388.14200286887,10000.0,10000.0,10000.0,10000.0
2002-07-18,6176.205763821185,10000.0,10000.0,10000.0,10000.0
2002-07-19,5995.13161408106,10000.0,10000.0,10000.0,10000.0
2002-07-22,5831.506653667745,10000.0,10000.0,10000.0,10000.0
2002-07-23,5568.961555896398,10000.0,10000.0,10000.0,10000.0
2002-07-24,5909.003409112078,10857.287803978033,10857.287803978033,10857.287803978033,10857.287803978033
2002-07-25,5554.244623973074,10205.448912617068,10205.448912617068,10205.448912617068,10205.448912617068
2002-07-26,5656.455889567123,10393.253361274543,10334.862329880429,10334.862329880429,10334.862329880429
2002-07-29,6024.192897372685,11068.938625520932,10334.862329880429,10334.862329880429,10334.862329880429
2002-07-30,6087.717882003738,11185.66034543381,10334.862329880429,10334.862329880429,10334.862329880429
2002-07-31,5974.391296518234,10977.43244822853,10334.862329880429,10334.862329880429,10334.862329880429
2002-08-01,5673.09782102472,10423.831485357292,10334.862329880429,10334.862329880429,10334.862329880429
2002-08-02,5542.1978526940675,10183.314001900453,10334.862329880429,10334.862329880429,10334.862329880429
2002-08-05,5322.1890349542655,9779.066637627411,10334.862329880429,10334.862329880429,10334.862329880429
2002-08-06,5600.568806313998,10290.565631145912,10334.862329880429,10334.862329880429,10334.862329880429
2002-08-07,5707.188941809127,10486.471000735753,10334.862329880429,10334.862329880429,10334.862329880429
2002-08-08,5882.053415632237,10807.769498560447,10334.862329880429,10334.862329880429,10334.862329880429
2002-08-09,5820.51552729463,10694.698897941033,10334.862329880429,10334.862329880429,10334.862329880429
2002-08-13,5636.026055800147,10355.71529103863,10334.862329880429,10334.862329880429,10334.862329880429
2002-08-14,6016.182415439738,11054.220050869162,10334.862329880429,10334.862329880429,10334.862329880429
2002-08-15,6091.567881072287,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-08-16,6185.209793900856,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-08-19,6370.817007060401,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-08-20,6259.477517868342,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-08-21,6429.933121790374,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-08-22,6514.136327225082,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-08-23,6274.815417383366,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-08-26,6313.9363756605535,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-08-27,6051.142890852526,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-08-28,5867.088096672234,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-08-29,5972.155813188109,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-08-30,5851.87439067555,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-09-03,5586.472841982377,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-09-04,5718.987326051453,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-09-05,5482.647060649904,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-09-06,5726.6873241885505,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-09-09,5788.846180117859,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-09-10,5885.034060072405,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-09-11,5876.837287861946,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-09-12,5681.91556082688,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-09-13,5736.684902414942,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-09-16,5641.36637708878,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-09-17,5573.370425797477,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-09-18,5558.901880910835,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-09-19,5377.144666819839,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-09-20,5412.353529269307,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-09-23,5235.253572116071,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-09-24,5238.5447003520885,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-09-25,5467.24706437571,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-09-26,5425.642235731717,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-09-27,5342.494675202901,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-09-30,5169.6793944324045,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-10-01,5406.330143629803,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-10-02,5275.492272058321,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-10-03,5173.964070815144,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-10-04,5063.369742733126,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-10-07,4996.553629866057,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-10-08,5038.965716379262,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-10-09,5013.816528915356,11124.5309745696,10334.862329880429,10334.862329880429,10334.862329880429
2002-10-10,5275.554368817491,11663.050323181827,10835.08075464247,10835.08075464247,10835.08075464247
2002-10-11,5530.399468451741,12226.45485166492,11358.48873064271,11358.48873064271,11358.48873064271
2002-10-14,5593.365582250262,12365.658602123463,11206.230967597805,11206.230967597805,11487.810291964408
2002-10-15,5901.8001850483415,13047.537328482022,11206.230967597805,11206.230967597805,12121.281884750279
2002-10-16,5651.612342351852,12494.428935387872,11206.230967597805,11206.230967597805,11607.439112989803
2002-10-17,5868.516322133148,12973.954280902357,11206.230967597805,11206.230967597805,12052.922558450051
2002-10-18,5937.257434534491,13125.925239243194,11206.230967597805,11206.230967597805,12194.104973029063
2002-10-21,6081.446109327554,13444.693590884945,11206.230967597805,11206.230967597805,12490.24369629236
2002-10-22,5985.320326132179,13232.181356457111,11206.230967597805,11206.230967597805,12292.817880783497
2002-10-23,6143.356578220182,13581.563550655326,11206.230967597805,11206.230967597805,12617.397144653043
2002-10-24,5991.778389085874,13246.458664196447,11206.230967597805,11206.230967597805,12306.081630662644
2002-10-25,6182.042859183179,13667.090115286164,11206.230967597805,11206.230967597805,12696.852107871404
2002-10-28,6082.129173678425,13446.203690741992,11206.230967597805,11206.230967597805,12491.646592914194
2002-10-29,5966.380814585286,13190.310405875402,11206.230967597805,11206.230967597805,12253.919383541765
2002-10-30,6123.299325008227,13537.221527580266,11206.230967597805,11206.230967597805,12576.202998393765
2002-10-31,6144.722706921925,13584.583750369417,11206.230967597805,11206.230967597805,12620.202937896709
2002-11-01,6328.032339992175,13989.839639278307,11206.230967597805,11206.230967597805,12996.689376774075
2002-11-04,6501.468588354373,14373.267721162636,11206.230967597805,11206.230967597805,13352.897582663132
2002-11-05,6522.5814864722215,14419.943534925857,11206.230967597805,11206.230967597805,13396.259841883426
2002-11-06,6618.645172908425,14632.318487548502,11206.230967597805,11206.230967597805,13593.558121335756
2002-11-07,6369.823458913679,14082.230294168447,11206.230967597805,11206.230967597805,13082.521142818952
2002-11-08,6262.0855817534875,13844.046362170842,11206.230967597805,11206.230967597805,12861.246084738927
2002-11-11,6038.785635777668,13350.380990722204,11206.230967597805,11206.230967597805,12402.626425456063
2002-11-12,6221.722688292898,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2002-11-13,6283.819447463036,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2002-11-14,6568.781475294804,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2002-11-15,6590.204857208502,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2002-11-18,6490.291171703749,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2002-11-19,6370.879103819571,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2002-11-20,6647.64435944088,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2002-11-21,6943.287029849913,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2002-11-22,6930.060420146672,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2002-11-25,6998.677339029676,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2002-11-26,6752.960462993436,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2002-11-27,6990.045889505026,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2002-11-29,6930.6192909792035,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2002-12-02,6957.879768254895,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2002-12-03,6761.095138444724,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2002-12-04,6641.186296487186,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2002-12-05,6539.161321170648,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2002-12-06,6619.328237259297,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2002-12-09,6301.827507622377,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2002-12-10,6415.02989958954,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2002-12-11,6435.3355398381755,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2002-12-12,6457.752469898595,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2002-12-13,6246.002521128422,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2002-12-16,6473.21456293196,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2002-12-17,6458.187147212787,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2002-12-18,6294.872670595321,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2002-12-19,6247.244456311824,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2002-12-20,6293.568638652749,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2002-12-23,6410.248449133439,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2002-12-24,6354.299269121144,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2002-12-26,6311.887182607939,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2002-12-27,6196.325113792311,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2002-12-30,6146.89609349288,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2002-12-31,6112.556585671793,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2003-01-02,6382.677488061897,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2003-01-03,6406.087966269041,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2003-01-06,6591.446792391905,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2003-01-07,6655.841131651338,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2003-01-08,6473.711337005321,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2003-01-09,6681.921770502797,13486.250950492586,11206.230967597805,11206.230967597805,12528.779873816746
2003-01-10,6752.153205124223,13821.322135990913,11484.480888039634,11484.480888039634,12839.989550100292
2003-01-13,6725.079018126044,13765.90262036323,11438.431431859666,11438.431431859666,12788.504895120861
2003-01-14,6798.787871260997,13916.780980569796,11563.800020129449,11563.800020129449,12928.67068746166
2003-01-15,6666.708064506113,13646.420178413631,11339.15049422395,11339.15049422395,12677.505868330338
2003-01-16,6591.322598873564,13492.109875725535,11210.930219447611,11210.930219447611,12534.15180607109
2003-01-17,6318.842019634995,12934.355667986349,10747.478353122586,10747.478353122586,12015.998902287245
2003-01-21,6265.128322952824,12824.406399596559,10656.118766893973,10656.118766893973,11913.856180825753
2003-01-22,6250.100907233651,12793.646026243578,10619.631112590145,10619.631112590145,11873.179932951694
2003-01-23,6412.546029222734,13126.163120009693,10619.631112590145,10619.631112590145,11873.179932951694
2003-01-24,6185.954955010898,12662.342449079817,10619.631112590145,10619.631112590145,11873.179932951694
2003-01-27,6125.286421301672,12538.156974840713,10619.631112590145,10619.631112590145,11873.179932951694
2003-01-28,6218.431560056881,12728.82044603688,10619.631112590145,10619.631112590145,11873.179932951694
2003-01-29,6312.508150199641,12921.390551945009,10619.631112590145,10619.631112590145,11873.179932951694
2003-01-30,6119.697712976359,12526.717166568944,10619.631112590145,10619.631112590145,11873.179932951694
2003-01-31,6104.421910220505,12495.448357292773,10619.631112590145,10619.631112590145,11873.179932951694
2003-02-03,6129.384807406901,12546.546167573346,10619.631112590145,10619.631112590145,11873.179932951694
2003-02-04,6034.128378839908,12351.560991030065,10619.631112590145,10619.631112590145,11873.179932951694
2003-02-05,6016.98967330895,12316.47891232997,10619.631112590145,10619.631112590145,11873.179932951694
2003-02-06,6026.800961257832,12336.562131295967,10619.631112590145,10619.631112590145,11873.179932951694
2003-02-07,5942.970336378144,12164.965007219416,10619.631112590145,10619.631112590145,11873.179932951694
2003-02-10,6023.137252466793,12329.062701428918,10619.631112590145,10619.631112590145,11873.179932951694
2003-02-11,6033.383217729866,12350.035683260498,10619.631112590145,10619.631112590145,11873.179932951694
2003-02-12,5941.23162712138,12161.405955757089,10619.631112590145,10619.631112590145,11873.179932951694
2003-02-13,5910.9905054055225,12099.503882108735,10619.631112590145,10619.631112590145,11873.179932951694
2003-02-14,6098.460621340172,12483.245895136219,10619.631112590145,10619.631112590145,11873.179932951694
2003-02-18,6302.262184936568,12900.417570113432,10619.631112590145,10619.631112590145,11873.179932951694
2003-02-19,6246.188811405932,12785.638160453338,10619.631112590145,10619.631112590145,11873.179932951694
2003-02-20,6218.804140611901,12729.583099921665,10619.631112590145,10619.631112590145,11873.179932951694
2003-02-21,6308.533957612752,12913.255577173972,10619.631112590145,10619.631112590145,11873.179932951694
2003-02-24,6176.702537894547,12643.403210940998,10619.631112590145,10619.631112590145,11873.179932951694
2003-02-25,6205.204950353641,12701.746233127025,10619.631112590145,10619.631112590145,11873.179932951694
2003-02-26,6051.391277889206,12386.897287691756,10619.631112590145,10619.631112590145,11873.179932951694
2003-02-27,6177.385602245418,12644.80140972977,10619.631112590145,10619.631112590145,11873.179932951694
2003-02-28,6270.158160445606,12834.70222704115,10619.631112590145,10619.631112590145,11873.179932951694
2003-03-03,6154.223511074957,12597.389759892323,10619.631112590145,10619.631112590145,11873.179932951694
2003-03-04,6103.987232906315,12494.55859442719,10619.631112590145,10619.631112590145,11873.179932951694
2003-03-05,6149.007383304665,12586.71260550534,10619.631112590145,10619.631112590145,11873.179932951694
2003-03-06,6110.0727153049875,12507.015274545342,10619.631112590145,10619.631112590145,11873.179932951694
2003-03-07,6127.832388427648,12543.36844305341,10619.631112590145,10619.631112590145,11873.179932951694
2003-03-10,5987.928390017325,12256.991909316766,10619.631112590145,10619.631112590145,11873.179932951694
2003-03-11,5953.961462751258,12187.463296820566,10619.631112590145,10619.631112590145,11873.179932951694
2003-03-12,6026.738864498661,12336.435022315169,10619.631112590145,10619.631112590145,11873.179932951694
2003-03-13,6394.662162581734,13089.555733540026,10619.631112590145,10619.631112590145,11873.179932951694
2003-03-14,6398.760548686963,13097.944926272661,10567.203126155118,10567.203126155118,11814.680778675385
2003-03-17,6687.883059383131,13689.76434086556,11044.673141734507,11044.673141734507,12348.517002708695
2003-03-18,6720.049180633262,13667.028705149198,11097.793731955753,11097.793731955753,12407.90857574333
2003-03-19,6675.215320512422,13667.028705149198,11023.753063732318,11023.753063732318,12325.12727124332
2003-03-20,6707.940312595085,13667.028705149198,11077.796598571309,11077.796598571309,12385.550744195543
2003-03-21,6787.920938406223,13667.028705149198,11209.88022831062,11209.88022831062,12533.227087957332
2003-03-24,6502.1516527052445,13667.028705149198,10737.947880437694,10737.947880437694,12005.582263429564
2003-03-25,6623.0540428095055,13667.028705149198,10937.61156607624,10937.61156607624,12228.816612268236
2003-03-26,6621.377430311912,13667.028705149198,10934.842732223009,10934.842732223009,12225.720912515464
2003-03-27,6594.241146554561,13667.028705149198,10890.028643561456,10890.028643561456,12175.616438739144
2003-03-28,6499.79197585678,13667.028705149198,10734.051003162778,10734.051003162778,12001.225352666406
2003-03-31,6325.54846962537,13667.028705149198,10446.297381230695,10446.297381230695,11679.501889471072
2003-04-01,6350.200883015915,13667.028705149198,10510.518800884582,10510.518800884582,11751.422816980776
2003-04-02,6603.741950707592,13667.028705149198,10510.518800884582,10510.518800884582,11751.422816980776
2003-04-03,6607.467756257801,13667.028705149198,10510.518800884582,10510.518800884582,11751.422816980776
2003-04-04,6524.568582765665,13667.028705149198,10510.518800884582,10510.518800884582,11751.422816980776
2003-04-07,6540.527449872391,13667.028705149198,10510.518800884582,10510.518800884582,11751.422816980776
2003-04-08,6497.183911971634,13667.028705149198,10510.518800884582,10510.518800884582,11751.422816980776
2003-04-09,6355.727494582057,13667.028705149198,10510.518800884582,10510.518800884582,11751.422816980776
2003-04-10,6415.464576903732,13667.028705149198,10510.518800884582,10510.518800884582,11751.422816980776
2003-04-11,6372.058942243804,13667.028705149198,10510.518800884582,10510.518800884582,11751.422816980776
2003-04-14,6509.665360564832,13667.028705149198,10510.518800884582,10510.518800884582,11751.422816980776
2003-04-15,6539.285514688988,13667.028705149198,10510.518800884582,10510.518800884582,11751.422816980776
2003-04-16,6550.525028098784,13667.028705149198,10510.518800884582,10510.518800884582,11751.422816980776
2003-04-17,6728.556436639571,13667.028705149198,10510.518800884582,10510.518800884582,11751.422816980776
2003-04-21,6712.908053328696,13667.028705149198,10510.518800884582,10510.518800884582,11751.422816980776
2003-04-22,6845.795117952794,13667.028705149198,10510.518800884582,10510.518800884582,11751.422816980776
2003-04-23,6910.93461832227,13667.028705149198,10510.518800884582,10510.518800884582,11751.422816980776
2003-04-24,6881.066077161431,13667.028705149198,10510.518800884582,10510.518800884582,11751.422816980776
2003-04-25,6726.2588565502765,13667.028705149198,10510.518800884582,10510.518800884582,11751.422816980776
2003-04-28,6874.91849800359,13667.028705149198,10510.518800884582,10510.518800884582,11751.422816980776
2003-04-29,6934.903967361943,13667.028705149198,10510.518800884582,10510.518800884582,11751.422816980776
